date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:17	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:17%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBiospecimenUpload.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20LIMSBiospecimenUpload.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:17	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:17%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Billable%20Item%20Type.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Billable%20Item%20Type.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:18	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:18%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Work%20Request.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Work%20Request.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:18	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:18%20GMT	https://sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Billable%20Item.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The%20Ark%20Documentation%20-%20Work%20Tracking%20-%20Billable%20Item.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:18	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:18%20GMT	https://sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Microservice.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Microservice.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:19	596/596	---M--	200	added ('OK')	image/png	etag:%22254-5c67d5e7d2ff1%22	https://sphinx.org.au/media/com_phocagallery/images/icon-folder-small.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/icon-folder-small.png	(from https://sphinx.org.au/media/com_phocagallery/css/custom/default.css)
14:25:20	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:20%20GMT	https://sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Computation.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Computation.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:20	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:20%20GMT	https://sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Datacentre.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Datacentre.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:20	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:20%20GMT	https://sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Analysis.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/The-Ark-Documentation---Genomics---Analysis.pdf	(from https://sphinx.org.au/the-ark/documentation)
14:25:21	508/508	---M--	200	added ('OK')	image/png	etag:%221fc-5c67d5e7d2ff1%22	https://sphinx.org.au/media/com_phocagallery/images/icon-up-small.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/images/icon-up-small.png	(from https://sphinx.org.au/media/com_phocagallery/css/custom/default.css)
14:25:22	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:22%20GMT	https://sphinx.org.au/images/ark/SPARK_Genemappers_48x36.pdf	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/ark/SPARK_Genemappers_48x36.pdf	(from https://sphinx.org.au/the-ark/spark)
14:25:23	15896/15896	UR-MC-	200	added ('OK')	application/atom+xml	date:Fri,%2003%20Mar%202023%2003:25:22%20GMT	https://sphinx.org.au/the-ark/for-programmers/web-services?format=feed&type=atom	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmers/web-services7b17	(from https://sphinx.org.au/the-ark/for-programmers/web-services)
14:25:23	44256/44256	UR-MC-	200	added ('OK')	application/atom+xml	date:Fri,%2003%20Mar%202023%2003:25:22%20GMT	https://sphinx.org.au/the-ark/for-programmers?format=feed&type=atom	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmers7b17	(from https://sphinx.org.au/the-ark/for-programmers)
14:25:24	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:23%20GMT	https://sphinx.org.au/images/ark/ark-web-services.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/ark/ark-web-services.png	(from https://sphinx.org.au/the-ark/for-programmers/web-services)
14:25:24	1050/1050	---M--	200	added ('OK')	image/png	etag:%2241a-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/closebox.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/closebox.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:25	1569/1569	---M--	200	added ('OK')	image/gif	etag:%22621-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/spinner.gif	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/spinner.gif	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:26	97/97	---M--	200	added ('OK')	image/png	etag:%2261-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_n.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_n.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:27	340/340	---M--	200	added ('OK')	image/png	etag:%22154-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_ne.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_ne.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:28	92/92	---M--	200	added ('OK')	image/png	etag:%225c-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_e.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_e.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:29	336/336	---M--	200	added ('OK')	image/png	etag:%22150-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_se.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_se.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:30	96/96	---M--	200	added ('OK')	image/png	etag:%2260-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_s.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_s.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:31	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_sw.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_sw.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:32	87/87	---M--	200	added ('OK')	image/png	etag:%2257-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_w.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_w.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:33	327/327	---M--	200	added ('OK')	image/png	etag:%22147-5e62cb1978500%22	https://sphinx.org.au/media/system/images/modal/bg_nw.png	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/system/images/modal/bg_nw.png	(from https://sphinx.org.au/media/system/css/modal.css?79454ffff00e04053220fdb82f03fe7b)
14:25:34	1279/1279	---M--	200	added ('OK')	image/gif	etag:%224ff-5c67d5e7d6e72%22	https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/loading.gif	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/js/slimbox/css/loading.gif	(from https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/slimbox2.css)
14:25:35	371/371	---M--	200	added ('OK')	image/gif	etag:%22173-5c67d5e7d6e72%22	https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/prevlabel.gif	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/js/slimbox/css/prevlabel.gif	(from https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/slimbox2.css)
14:25:36	354/354	---M--	200	added ('OK')	image/gif	etag:%22162-5c67d5e7d6e72%22	https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/nextlabel.gif	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/js/slimbox/css/nextlabel.gif	(from https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/slimbox2.css)
14:25:37	971/971	---M--	200	added ('OK')	image/gif	etag:%223cb-5c67d5e7d6e72%22	https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/closelabel.gif	/home/adrianb/websites/The%20Ark/sphinx.org.au/media/com_phocagallery/js/slimbox/css/closelabel.gif	(from https://sphinx.org.au/media/com_phocagallery/js/slimbox/css/slimbox2.css)
14:25:42	180644249/180644249	---M--	200	added ('OK')	application/zip	etag:%22ac46999-52e84525de800%22	https://sphinx.org.au/images/docs/the-ark-docs.zip	/home/adrianb/websites/The%20Ark/sphinx.org.au/images/docs/the-ark-docs.zip	(from https://sphinx.org.au/the-ark/documentation)
14:25:43	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:43%20GMT	https://sphinx.org.au/the-ark/for-programmers?format=feed&type=rss	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmersc0d0	(from https://sphinx.org.au/the-ark/for-programmers)
14:25:44	9278/-1	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2003:25:44%20GMT	https://sphinx.org.au/the-ark/for-programmers/19-get-the-source-code	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmers/19-get-the-source-code.html	(from https://sphinx.org.au/the-ark/for-programmers)
14:25:44	18427/18427	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2003:25:44%20GMT	https://sphinx.org.au/the-ark/for-programmers?format=feed&type=rss	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmersc0d0	(from https://sphinx.org.au/the-ark/for-programmers?format=feed&type=rss)
14:25:46	394/394	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Mar%202023%2003:25:45%20GMT	https://sphinx.org.au/the-ark/acknowledgements?format=feed&type=rss	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/acknowledgementsc0d0	(from https://sphinx.org.au/the-ark/acknowledgements)
14:25:46	7627/7627	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2003:25:46%20GMT	https://sphinx.org.au/the-ark/for-programmers/web-services/5-web-services	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/for-programmers/web-services/5-web-services.html	(from https://sphinx.org.au/the-ark/for-programmers/web-services)
14:25:46	2575/2575	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2003:25:46%20GMT	https://sphinx.org.au/the-ark/acknowledgements?format=feed&type=rss	/home/adrianb/websites/The%20Ark/sphinx.org.au/the-ark/acknowledgementsc0d0	(from https://sphinx.org.au/the-ark/acknowledgements?format=feed&type=rss)
